,Active.Date,COUNTY,LEGAL.NAME,INSTITUTION.TYPE.DESCRIPTION,INSTITUTION.SUB.TYPE.DESCRIPTION,GRADE.ORGANIZATION.DESCRIPTION,MAILING.ADDRESS,MAIL.CITY,STATE,ZIP,location,long,lat
1145,7/1/1980,BRONX,PS 16 WAKEFIELD,PUBLIC SCHOOLS,PUBLIC SCHOOL CITY,Elementary,4550 CARPENTER AVE,BRONX,NY,10470,"4550 CARPENTER AVE, BRONX, NY 10470",-73.8545464,40.9023697
1146,7/1/1980,BRONX,PS 19 JUDITH K WEISS,PUBLIC SCHOOLS,PUBLIC SCHOOL CITY,Elementary,4318 KATONAH AVE,BRONX,NY,10470,"4318 KATONAH AVE, BRONX, NY 10470",-73.8672233,40.8993214
1147,7/1/2015,BRONX,MATILDA AVENUE SCHOOL (THE),PUBLIC SCHOOLS,PUBLIC SCHOOL CITY,Other,4520 MATILDA AVE,BRONX,NY,10470,"4520 MATILDA AVE, BRONX, NY 10470",-73.854021,40.9016987
1148,7/1/1980,BRONX,SAINT BARNABAS ELEMENTARY SCHOOL,NON-PUBLIC SCHOOLS,ROMAN CATHOLIC - ARCHDIOCESE OF NY,Elementary,413 E 241ST ST,BRONX,NY,10470,"413 E 241ST ST, BRONX, NY 10470",-73.8647563,40.9023238
1149,7/1/1980,BRONX,SAINT BARNABAS HIGH SCHOOL,NON-PUBLIC SCHOOLS,ROMAN CATHOLIC - ARCHDIOCESE OF NY,Senior High,425 E 240TH ST,BRONX,NY,10470,"425 E 240TH ST, BRONX, NY 10470",-73.863903,40.9019042
1150,7/1/2003,BRONX,PS 81 ROBERT J CHRISTEN,PUBLIC SCHOOLS,PUBLIC SCHOOL CITY,Elementary,5550 RIVERDALE AVE,BRONX,NY,10471,"5550 RIVERDALE AVE, BRONX, NY 10471",-73.9046818,40.9034547
1151,7/1/1980,BRONX,SAINT MARGARET OF CORTONA SCHOOL,NON-PUBLIC SCHOOLS,ROMAN CATHOLIC - ARCHDIOCESE OF NY,Elementary,452 W 260TH ST,BRONX,NY,10471,"452 W 260TH ST, BRONX, NY 10471",-73.9030693,40.9079815
1152,7/1/1980,BRONX,SALANTER AKIBA RIVERDALE ACADEMY,NON-PUBLIC SCHOOLS,JEWISH,Elementary,655 W 254TH ST,BRONX,NY,10471,"655 W 254TH ST, BRONX, NY 10471",-73.9112085,40.9038554
1153,7/1/1980,BRONX,YESHIVA OF TELSHE ALUMNI,NON-PUBLIC SCHOOLS,JEWISH,Senior High,4904 INDEPENDENCE AVE,RIVERDALE,NY,10471,"4904 INDEPENDENCE AVE, RIVERDALE, NY 10471",-73.911271,40.896733
1154,7/1/1999,BRONX,YESHIVAS OHAVEI TORAH OF RIVERDALE,NON-PUBLIC SCHOOLS,JEWISH,Senior High,450 W 250TH ST,BRONX,NY,10471,"450 W 250TH ST, BRONX, NY 10471",-73.9072372,40.8973678
1155,7/1/2003,BRONX,SAR HIGH SCHOOL,NON-PUBLIC SCHOOLS,JEWISH,Senior High,503 W 259TH ST,RIVERDALE,NY,10471,"503 W 259TH ST, RIVERDALE, NY 10471",-73.9047479,40.9071846
1156,7/1/2007,BRONX,ETHICAL CULTURE FIELDSTON MIDDLE SCHOOL,NON-PUBLIC SCHOOLS,INDEPENDENT,Middle School,3901 FIELDSTON RD,BRONX,NY,10471,"3901 FIELDSTON RD, BRONX, NY 10471",-73.9063937,40.8891752
1157,7/1/1980,BRONX,HORACE MANN SCHOOL LOWER DIVISION,NON-PUBLIC SCHOOLS,INDEPENDENT,Elementary,4440 TIBBETT AVE,BRONX,NY,10471,"4440 TIBBETT AVE, BRONX, NY 10471",-73.9004419,40.8920113
1158,7/1/1980,BRONX,HORACE MANN UPPER SCHOOL,NON-PUBLIC SCHOOLS,INDEPENDENT,Middle School,231 W 246TH ST,BRONX,NY,10471,"231 W 246TH ST, BRONX, NY 10471",-73.8979559,40.8938112
1159,7/1/2009,BRONX,HORACE MANN SCHOOL,NON-PUBLIC SCHOOLS,INDEPENDENT,Middle School,231 W 246TH ST,BRONX,NY,10471,"231 W 246TH ST, BRONX, NY 10471",-73.8979559,40.8938112
1160,7/1/1980,BRONX,RIVERDALE COUNTRY SCHOOL,NON-PUBLIC SCHOOLS,INDEPENDENT,K-12 School,5250 FIELDSTON RD,BRONX,NY,10471,"5250 FIELDSTON RD, BRONX, NY 10471",-73.9006583,40.8996644
1161,7/1/1980,BRONX,ETHICAL CULTURE FIELDSTON SCHOOL,NON-PUBLIC SCHOOLS,INDEPENDENT,Senior High,3901 FIELDSTON RD,BRONX,NY,10471,"3901 FIELDSTON RD, BRONX, NY 10471",-73.9063937,40.8891752
1162,7/1/1980,BRONX,ETHICAL CULTURE THE FIELDSTON LOWER SCHOOL,NON-PUBLIC SCHOOLS,INDEPENDENT,Elementary,3901 FIELDSTON RD,BRONX,NY,10471,"3901 FIELDSTON RD, BRONX, NY 10471",-73.9063937,40.8891752
1163,7/1/1980,BRONX,PS 36 UNIONPORT,PUBLIC SCHOOLS,PUBLIC SCHOOL CITY,Elementary,1070 CASTLE HILL AVE,BRONX,NY,10472,"1070 CASTLE HILL AVE, BRONX, NY 10472",-73.849749,40.829446
1164,7/1/1980,BRONX,EMMETT W BASSETT SCHOOL,PUBLIC SCHOOLS,PUBLIC SCHOOL CITY,Elementary,1075 PUGSLEY AVE,BRONX,NY,10472,"1075 PUGSLEY AVE, BRONX, NY 10472",-73.8568685,40.8285665
1165,7/1/2003,BRONX,JHS 123 JAMES M KIERNAN,PUBLIC SCHOOLS,PUBLIC SCHOOL CITY,Middle School,1025 MORRISON AVE,BRONX,NY,10472,"1025 MORRISON AVE, BRONX, NY 10472",-73.8739048,40.8249888
1166,7/1/1980,BRONX,JHS 125 HENRY HUDSON,PUBLIC SCHOOLS,PUBLIC SCHOOL CITY,Middle School,1111 PUGSLEY AVE,BRONX,NY,10472,"1111 PUGSLEY AVE, BRONX, NY 10472",-73.8567829,40.8294144
1167,7/1/2003,BRONX,PS 152 EVERGREEN,PUBLIC SCHOOLS,PUBLIC SCHOOL CITY,Elementary,1007 EVERGREEN AVE,BRONX,NY,10472,"1007 EVERGREEN AVE, BRONX, NY 10472",-73.880504,40.8239782
1168,7/1/2004,BRONX,SCHOOL FOR INQUIRY AND SOCIAL JUSTICE (THE),PUBLIC SCHOOLS,PUBLIC SCHOOL CITY,Middle School,1025 MORRISON AVE,BRONX,NY,10472,"1025 MORRISON AVE, BRONX, NY 10472",-73.8739048,40.8249888
1169,7/1/2012,BRONX,BLUEPRINT MIDDLE SCHOOL,PUBLIC SCHOOLS,PUBLIC SCHOOL CITY,Middle School,1111 PUGLSEY AVE,BRONX,NY,10472,"1111 PUGLSEY AVE, BRONX, NY 10472",-73.8567829,40.8294144
1170,7/1/1980,BRONX,HOLY FAMILY SCHOOL,NON-PUBLIC SCHOOLS,ROMAN CATHOLIC - ARCHDIOCESE OF NY,Elementary,2169 BLACKROCK AVE,BRONX,NY,10472,"2169 BLACKROCK AVE, BRONX, NY 10472",-73.8509374,40.829146
1171,7/1/1980,BRONX,PS 47 JOHN RANDOLPH,PUBLIC SCHOOLS,PUBLIC SCHOOL CITY,Elementary,1794 E 172ND ST,BRONX,NY,10472,"1794 E 172ND ST, BRONX, NY 10472",-73.8669798,40.8326304
1172,7/1/2003,BRONX,PS 195,PUBLIC SCHOOLS,PUBLIC SCHOOL CITY,Elementary,1250 WARD AVE,BRONX,NY,10472,"1250 WARD AVE, BRONX, NY 10472",-73.8774526,40.8306598
1173,7/1/2003,BRONX,PS 196,PUBLIC SCHOOLS,PUBLIC SCHOOL CITY,Elementary,1250 WARD AVE,BRONX,NY,10472,"1250 WARD AVE, BRONX, NY 10472",-73.8774526,40.8306598
1174,7/1/2005,BRONX,MOTT HALL V,PUBLIC SCHOOLS,PUBLIC SCHOOL CITY,Junior Senior School,1551 E 172ND ST,BRONX,NY,10472,"1551 E 172ND ST, BRONX, NY 10472",-73.8774638,40.8316935
1175,7/1/2008,BRONX,PAN AMERICAN INTERNATIONAL HIGH SCHOOL AT MONROE,PUBLIC SCHOOLS,PUBLIC SCHOOL CITY,Senior High,1300 BOYNTON AVE,BRONX,NY,10472,"1300 BOYNTON AVE, BRONX, NY 10472",-73.8785802,40.8323001
1176,7/1/2009,BRONX,CINEMA SCHOOL (THE),PUBLIC SCHOOLS,PUBLIC SCHOOL CITY,Senior High,1551 E 172ND ST,BRONX,NY,10472,"1551 E 172ND ST, BRONX, NY 10472",-73.8774638,40.8316935
1177,7/1/2011,BRONX,METROPOLITAN SOUNDVIEW HIGH SCHOOL (THE),PUBLIC SCHOOLS,PUBLIC SCHOOL CITY,Senior High,1300 BOYNTON AVE,BRONX,NY,10472,"1300 BOYNTON AVE, BRONX, NY 10472",-73.8785802,40.8323001
1178,7/1/2003,BRONX,HIGH SCHOOL OF WORLD CULTURES,PUBLIC SCHOOLS,PUBLIC SCHOOL CITY,Senior High,1300 BOYNTON AVE-4TH FL,BRONX,NY,10472,"1300 BOYNTON AVE-4TH FL, BRONX, NY 10472",-73.8785802,40.8323001
1179,7/1/2003,BRONX,MONROE ACADEMY FOR VISUAL ARTS & DESIGN,PUBLIC SCHOOLS,PUBLIC SCHOOL CITY,Senior High,1300 BOYNTON AVE,BRONX,NY,10472,"1300 BOYNTON AVE, BRONX, NY 10472",-73.8785802,40.8323001
1180,7/1/1980,BRONX,NEW YORK CITY GEOGRAPHIC DISTRICT # 8,SCHOOL DISTRICTS,CITY,NA,601 STICKBALL BLVD,BRONX,NY,10473,"601 STICKBALL BLVD, BRONX, NY 10473",-73.856982,40.818892
1181,7/1/2003,BRONX,PS 69 JOURNEY PREP SCHOOL,PUBLIC SCHOOLS,PUBLIC SCHOOL CITY,Elementary,560 THERIOT AVE,BRONX,NY,10473,"560 THERIOT AVE, BRONX, NY 10473",-73.860892,40.8165404
1182,7/1/2003,BRONX,PS 93 ALBERT G OLIVER,PUBLIC SCHOOLS,PUBLIC SCHOOL CITY,Elementary,1535 STORY AVE,BRONX,NY,10473,"1535 STORY AVE, BRONX, NY 10473",-73.877255,40.822513
1183,7/1/1980,BRONX,PS 100 ISAAC CLASON,PUBLIC SCHOOLS,PUBLIC SCHOOL CITY,Elementary,800 TAYLOR AVE,BRONX,NY,10473,"800 TAYLOR AVE, BRONX, NY 10473",-73.8625713,40.8219556
1184,7/1/1980,BRONX,PS 107,PUBLIC SCHOOLS,PUBLIC SCHOOL CITY,Elementary,1695 SEWARD AVE,BRONX,NY,10473,"1695 SEWARD AVE, BRONX, NY 10473",-73.8686089,40.8188864
1185,7/1/2003,BRONX,JHS 131 ALBERT EINSTEIN,PUBLIC SCHOOLS,PUBLIC SCHOOL CITY,Middle School,885 BOLTON AVE,BRONX,NY,10473,"885 BOLTON AVE, BRONX, NY 10473",-73.8600615,40.8233189
1186,7/1/1980,BRONX,PS 138 SAMUEL RANDALL,PUBLIC SCHOOLS,PUBLIC SCHOOL CITY,Elementary,2060 LAFAYETTE AVE,BRONX,NY,10473,"2060 LAFAYETTE AVE, BRONX, NY 10473",-73.8528307,40.8223735
1187,7/1/1980,BRONX,PS 182,PUBLIC SCHOOLS,PUBLIC SCHOOL CITY,Elementary,601 STICKBALL BLVD,BRONX,NY,10473,"601 STICKBALL BLVD, BRONX, NY 10473",-73.856982,40.818892
1188,7/1/2004,BRONX,MILLENIUM ART ACADEMY,PUBLIC SCHOOLS,PUBLIC SCHOOL CITY,Senior High,1980 LAFAYETTE AVE,BRONX,NY,10473,"1980 LAFAYETTE AVE, BRONX, NY 10473",-73.8556869,40.8214002
1189,7/1/2007,BRONX,BRONX MATHEMATICS PREPARATORY SCHOOL (THE),PUBLIC SCHOOLS,PUBLIC SCHOOL CITY,Middle School,456 WHITE PLAINS RD,BRONX,NY,10473,"456 WHITE PLAINS RD, BRONX, NY 10473",-73.8560178,40.8150174
1190,7/1/2009,BRONX,SOUNDVIEW ACADEMY FOR CULTURE AND SCHOLARSHIP,PUBLIC SCHOOLS,PUBLIC SCHOOL CITY,Middle School,885 BOLTON AVE,BRONX,NY,10473,"885 BOLTON AVE, BRONX, NY 10473",-73.8600615,40.8233189
1191,7/1/2004,BRONX,WOMEN'S ACADEMY OF EXCELLENCE,PUBLIC SCHOOLS,PUBLIC SCHOOL CITY,Senior High,456 WHITE PLAINS RD-3RD FL,BRONX,NY,10473,"456 WHITE PLAINS RD-3RD FL, BRONX, NY 10473",-73.8560178,40.8150174
1192,7/1/2004,BRONX,PABLO NERUDA ACADEMY FOR ARCHITECTURE AND WORLD STUDIES,PUBLIC SCHOOLS,PUBLIC SCHOOL CITY,Senior High,1980 LAFAYETTE AVE,BRONX,NY,10473,"1980 LAFAYETTE AVE, BRONX, NY 10473",-73.8556869,40.8214002
1193,7/1/2007,BRONX,"ARCHIMEDES ACADEMY FOR MATH, SCIENCE AND TECHNOLOGY APPLICATIONS",PUBLIC SCHOOLS,PUBLIC SCHOOL CITY,Junior Senior School,456 WHITE PLAINS RD,BRONX,NY,10473,"456 WHITE PLAINS RD, BRONX, NY 10473",-73.8560178,40.8150174
1194,7/1/2007,BRONX,ANTONIA PANTOJA PREPARATORY ACADEMY,PUBLIC SCHOOLS,PUBLIC SCHOOL CITY,Junior Senior School,1980 LAFAYETTE AVE,BRONX,NY,10473,"1980 LAFAYETTE AVE, BRONX, NY 10473",-73.8556869,40.8214002
1195,7/1/2007,BRONX,BRONX COMMUNITY HIGH SCHOOL,PUBLIC SCHOOLS,PUBLIC SCHOOL CITY,Senior High,1980 LAFAYETTE AVE,BRONX,NY,10473,"1980 LAFAYETTE AVE, BRONX, NY 10473",-73.8556869,40.8214002
1196,7/1/2010,BRONX,BRONX BRIDGES HIGH SCHOOL,PUBLIC SCHOOLS,PUBLIC SCHOOL CITY,Senior High,1980 LAFAYETTE AVE,BRONX,NY,10473,"1980 LAFAYETTE AVE, BRONX, NY 10473",-73.8556869,40.8214002
1197,7/1/2003,BRONX,BRONX GUILD HIGH SCHOOL,PUBLIC SCHOOLS,PUBLIC SCHOOL CITY,Senior High,1980 LAFAYETTE AVE,BRONX,NY,10473,"1980 LAFAYETTE AVE, BRONX, NY 10473",-73.8556869,40.8214002
1198,7/1/2005,BRONX,FELISA RINCON DE GAUTIER INSTITUTE FOR LAW AND PUBLIC POLICY,PUBLIC SCHOOLS,PUBLIC SCHOOL CITY,Senior High,1440 STORY AVE,BRONX,NY,10473,"1440 STORY AVE, BRONX, NY 10473",-73.8811268,40.8210968
1199,7/1/2011,BRONX,BRONX ARENA HIGH SCHOOL,PUBLIC SCHOOLS,PUBLIC SCHOOL CITY,Senior High,1440 STORY AVE,BRONX,NY,10473,"1440 STORY AVE, BRONX, NY 10473",-73.8811268,40.8210968
1200,7/1/2012,BRONX,BRONX COMPASS HIGH SCHOOL,PUBLIC SCHOOLS,PUBLIC SCHOOL CITY,Senior High,1980 LAFAYETTE AVE,BRONX,NY,10473,"1980 LAFAYETTE AVE, BRONX, NY 10473",-73.8556869,40.8214002
1201,7/1/1980,BRONX,HOLY CROSS SCHOOL,NON-PUBLIC SCHOOLS,ROMAN CATHOLIC - ARCHDIOCESE OF NY,Elementary,1846 RANDALL AVE,BRONX,NY,10473,"1846 RANDALL AVE, BRONX, NY 10473",-73.8607233,40.8173084
1202,7/1/2014,BRONX,BOYS PREPARATORY CHARTER SCHOOL OF NEW YORK,PUBLIC SCHOOLS,CHARTER SCHOOL,Elementary,1695 SEWARD AVE,BRONX,NY,10473,"1695 SEWARD AVE, BRONX, NY 10473",-73.8686089,40.8188864
1203,7/1/2013,BRONX,ICAHN CHARTER SCHOOL 7,PUBLIC SCHOOLS,CHARTER SCHOOL,Elementary,1535 STORY AVE,BRONX,NY,10473,"1535 STORY AVE, BRONX, NY 10473",-73.877255,40.822513
1204,7/1/2014,BRONX,SUCCESS ACADEMY CHARTER SCHOOL - BRONX 4,PUBLIC SCHOOLS,CHARTER SCHOOL,Elementary,885 BOLTON AVE-3RD FL,BRONX,NY,10473,"885 BOLTON AVE-3RD FL, BRONX, NY 10473",-73.8600615,40.8233189
1205,7/1/1980,BRONX,PS 48 JOSEPH R DRAKE,PUBLIC SCHOOLS,PUBLIC SCHOOL CITY,Elementary,1290 SPOFFORD AVE,BRONX,NY,10474,"1290 SPOFFORD AVE, BRONX, NY 10474",-73.886889,40.8142282
1206,7/1/2008,BRONX,HUNTS POINT SCHOOL (THE),PUBLIC SCHOOLS,PUBLIC SCHOOL CITY,Middle School,730 BRYANT AVE,BRONX,NY,10474,"730 BRYANT AVE, BRONX, NY 10474",-73.8852377,40.8155936
1207,7/1/1995,BRONX,SAINT IGNATIUS SCHOOL,NON-PUBLIC SCHOOLS,ROMAN CATHOLIC - ARCHDIOCESE OF NY,Middle School,740 MANIDA ST,BRONX,NY,10474,"740 MANIDA ST, BRONX, NY 10474",-73.8886262,40.8153046
1208,7/1/2003,BRONX,BRONX CHARTER SCHOOL FOR THE ARTS,PUBLIC SCHOOLS,CHARTER SCHOOL,Elementary,950 LONGFELLOW AVE,BRONX,NY,10474,"950 LONGFELLOW AVE, BRONX, NY 10474",-73.886463,40.821798
1209,7/1/2006,BRONX,HYDE LEADERSHIP CHARTER SCHOOL,PUBLIC SCHOOLS,CHARTER SCHOOL,K-12 School,730 BRYANT AVE,BRONX,NY,10474,"730 BRYANT AVE, BRONX, NY 10474",-73.8852377,40.8155936
1210,7/1/2003,BRONX,PS 176,PUBLIC SCHOOLS,PUBLIC SCHOOL CITY,Junior Senior School,850 BAYCHESTER AVE,BRONX,NY,10475,"850 BAYCHESTER AVE, BRONX, NY 10475",-73.8330952,40.8751461
1211,7/1/1993,BRONX,PS 723,PUBLIC SCHOOLS,PUBLIC SCHOOL CITY,K-12 School,3540 BIVONA ST,BRONX,NY,10475,"3540 BIVONA ST, BRONX, NY 10475",-73.8322461,40.88264
1212,7/1/2003,BRONX,PS 153 HELEN KELLER,PUBLIC SCHOOLS,PUBLIC SCHOOL CITY,Elementary,650 BAYCHESTER AVE,BRONX,NY,10475,"650 BAYCHESTER AVE, BRONX, NY 10475",-73.8333448,40.8730453
1213,7/1/1980,BRONX,PS 160 WALT DISNEY,PUBLIC SCHOOLS,PUBLIC SCHOOL CITY,Elementary,4140 HUTCHNSN RVR PKWY E,BRONX,NY,10475,"4140 HUTCHNSN RVR PKWY E, BRONX, NY 10475",-73.8239598,40.8641361
1214,7/1/2003,BRONX,PS 178 DR SELMAN WAKSMAN,PUBLIC SCHOOLS,PUBLIC SCHOOL CITY,Elementary,850 BAYCHESTER AVE,BRONX,NY,10475,"850 BAYCHESTER AVE, BRONX, NY 10475",-73.8330952,40.8751461
1215,7/1/1980,BRONX,MS 180 DR DANIEL HALE WILLIAMS,PUBLIC SCHOOLS,PUBLIC SCHOOL CITY,Middle School,700 BAYCHESTER AVE,BRONX,NY,10475,"700 BAYCHESTER AVE, BRONX, NY 10475",-73.8321785,40.8732041
1216,7/1/2003,BRONX,IS 181 PABLO CASALS,PUBLIC SCHOOLS,PUBLIC SCHOOL CITY,Middle School,800 BAYCHESTER AVE,BRONX,NY,10475,"800 BAYCHESTER AVE, BRONX, NY 10475",-73.8321783,40.874988
1217,7/1/2007,BRONX,CORNERSTONE ACADEMY FOR SOCIAL ACTION,PUBLIC SCHOOLS,PUBLIC SCHOOL CITY,Elementary,3441 STEENWICK AVE,BRONX,NY,10475,"3441 STEENWICK AVE, BRONX, NY 10475",-73.8309086,40.8830639
1218,7/1/2009,BRONX,CORNERSTONE ACADEMY FOR SOCIAL ACTION MIDDLE SCHOOL,PUBLIC SCHOOLS,PUBLIC SCHOOL CITY,Middle School,3441 STEENWICK AVE,BRONX,NY,10475,"3441 STEENWICK AVE, BRONX, NY 10475",-73.8309086,40.8830639
1219,7/1/2004,BRONX,BRONX HEALTH SCIENCES HIGH SCHOOL,PUBLIC SCHOOLS,PUBLIC SCHOOL CITY,Senior High,750 BAYCHESTER AVE,BRONX,NY,10475,"750 BAYCHESTER AVE, BRONX, NY 10475",-73.8320957,40.8740855
1220,7/1/2003,BRONX,HARRY S TRUMAN HIGH SCHOOL,PUBLIC SCHOOLS,PUBLIC SCHOOL CITY,Senior High,750 BAYCHESTER AVE,BRONX,NY,10475,"750 BAYCHESTER AVE, BRONX, NY 10475",-73.8320957,40.8740855
1221,7/1/2009,BRONX,EQUALITY CHARTER SCHOOL,PUBLIC SCHOOLS,CHARTER SCHOOL,Junior Senior School,4140 HUTCHINSON RIVER PKWY E,BRONX,NY,10475,"4140 HUTCHINSON RIVER PKWY E, BRONX, NY 10475",-73.8239598,40.8641361
1222,7/1/2008,BRONX,GARVEY SCHOOL,NON-PUBLIC SCHOOLS,INDEPENDENT,Elementary,950 BAYCHESTER AVE,BRONX,NY,10475,"950 BAYCHESTER AVE, BRONX, NY 10475",-73.8329687,40.8779424
1223,7/1/1980,WESTCHESTER,ARDSLEY UNION FREE SCHOOL DISTRICT,SCHOOL DISTRICTS,INDEPENDENT UNION FREE,NA,500 FARM RD,ARDSLEY,NY,10502,"500 FARM RD, ARDSLEY, NY 10502",-73.8339576,41.0219668
1224,7/1/1980,WESTCHESTER,ARDSLEY HIGH SCHOOL,PUBLIC SCHOOLS,PUBLIC SCHOOL INDEPENDENT UNION FREE,Senior High,300 FARM RD,ARDSLEY,NY,10502,"300 FARM RD, ARDSLEY, NY 10502",-73.8328756,41.0215802
1225,7/1/1980,WESTCHESTER,ARDSLEY MIDDLE SCHOOL,PUBLIC SCHOOLS,PUBLIC SCHOOL INDEPENDENT UNION FREE,Middle School,700 ASHFORD AVE,ARDSLEY,NY,10502,"700 ASHFORD AVE, ARDSLEY, NY 10502",-73.841014,41.0028133
1226,7/1/1980,WESTCHESTER,CONCORD ROAD ELEMENTARY SCHOOL,PUBLIC SCHOOLS,PUBLIC SCHOOL INDEPENDENT UNION FREE,Elementary,CONCORD RD,ARDSLEY,NY,10502,"CONCORD RD, ARDSLEY, NY 10502",-73.8398819,41.0204615
1227,7/1/1980,WESTCHESTER,BYRAM HILLS CENTRAL SCHOOL DISTRICT,SCHOOL DISTRICTS,INDEPENDENT CENTRAL,NA,10 TRIPP LN,ARMONK,NY,10504,"10 TRIPP LN, ARMONK, NY 10504",-73.690229,41.1366
1228,7/1/1980,WESTCHESTER,COMAN HILL SCHOOL,PUBLIC SCHOOLS,PUBLIC SCHOOL INDEPENDENT CENTRAL,Elementary,558 BEDFORD RD,ARMONK,NY,10504,"558 BEDFORD RD, ARMONK, NY 10504",-73.6853781,41.1456486
1229,7/1/1980,WESTCHESTER,WAMPUS SCHOOL,PUBLIC SCHOOLS,PUBLIC SCHOOL INDEPENDENT CENTRAL,Elementary,41 WAMPUS AVE,ARMONK,NY,10504,"41 WAMPUS AVE, ARMONK, NY 10504",-73.7089437,41.1285265
1230,7/1/1980,WESTCHESTER,BYRAM HILLS HIGH SCHOOL,PUBLIC SCHOOLS,PUBLIC SCHOOL INDEPENDENT CENTRAL,Senior High,12 TRIPP LN,ARMONK,NY,10504,"12 TRIPP LN, ARMONK, NY 10504",-73.6892213,41.1343847
1231,7/1/1980,WESTCHESTER,H C CRITTENDEN MIDDLE SCHOOL,PUBLIC SCHOOLS,PUBLIC SCHOOL INDEPENDENT CENTRAL,Middle School,10 MACDONALD AVE,ARMONK,NY,10504,"10 MACDONALD AVE, ARMONK, NY 10504",-73.7061422,41.1267977
1232,7/1/1991,WESTCHESTER,BEDFORD VILLAGE ELEMENTARY SCHOOL,PUBLIC SCHOOLS,PUBLIC SCHOOL INDEPENDENT CENTRAL,Elementary,PO BOX 173,BEDFORD,NY,10506,"PO BOX 173, BEDFORD, NY 10506",-73.6437397,41.204262
1233,7/1/1980,WESTCHESTER,FOX LANE MIDDLE SCHOOL,PUBLIC SCHOOLS,PUBLIC SCHOOL INDEPENDENT CENTRAL,Middle School,PO BOX 298,BEDFORD,NY,10506,"PO BOX 298, BEDFORD, NY 10506",-73.6437397,41.204262
1234,7/1/1980,WESTCHESTER,FOX LANE HIGH SCHOOL,PUBLIC SCHOOLS,PUBLIC SCHOOL INDEPENDENT CENTRAL,Senior High,PO BOX 390,BEDFORD,NY,10506,"PO BOX 390, BEDFORD, NY 10506",-73.6437397,41.204262
1235,7/1/1980,WESTCHESTER,SAINT PATRICK SCHOOL,NON-PUBLIC SCHOOLS,ROMAN CATHOLIC - ARCHDIOCESE OF NY,Elementary,483 OLD POST RD,BEDFORD,NY,10506,"483 OLD POST RD, BEDFORD, NY 10506",-73.645667,41.2001327
1236,7/1/1980,WESTCHESTER,RIPPOWAM CISQUA SCHOOL (THE),NON-PUBLIC SCHOOLS,INDEPENDENT,Elementary,PO BOX 488,BEDFORD,NY,10506,"PO BOX 488, BEDFORD, NY 10506",-73.6437397,41.204262
1237,7/1/1980,WESTCHESTER,BEDFORD HILLS ELEMENTARY SCHOOL,PUBLIC SCHOOLS,PUBLIC SCHOOL INDEPENDENT CENTRAL,Elementary,123 BABBITT RD,BEDFORD HILLS,NY,10507,"123 BABBITT RD, BEDFORD HILLS, NY 10507",-73.693371,41.2365437
1238,7/1/1980,WESTCHESTER,WEST PATENT ELEMENTARY SCHOOL,PUBLIC SCHOOLS,PUBLIC SCHOOL INDEPENDENT CENTRAL,Elementary,W PATENT RD,BEDFORD HILLS,NY,10507,"W PATENT RD, BEDFORD HILLS, NY 10507",-73.701582,41.217123
1239,7/1/1980,PUTNAM,BREWSTER CENTRAL SCHOOL DISTRICT,SCHOOL DISTRICTS,INDEPENDENT CENTRAL,NA,30 FARM-TO-MARKET RD,BREWSTER,NY,10509,"30 FARM-TO-MARKET RD, BREWSTER, NY 10509",-73.604469,41.437894
1240,7/1/1998,PUTNAM,C V STARR INTERMEDIATE SCHOOL,PUBLIC SCHOOLS,PUBLIC SCHOOL INDEPENDENT CENTRAL,Elementary,20 FARM-TO-MARKET RD,BREWSTER,NY,10509,"20 FARM-TO-MARKET RD, BREWSTER, NY 10509",-73.6053836,41.4359623
1241,7/1/1980,PUTNAM,BREWSTER HIGH SCHOOL,PUBLIC SCHOOLS,PUBLIC SCHOOL INDEPENDENT CENTRAL,Senior High,50 FOGGINTOWN RD,BREWSTER,NY,10509,"50 FOGGINTOWN RD, BREWSTER, NY 10509",-73.6034193,41.4422092
1242,7/1/1980,PUTNAM,JOHN F KENNEDY ELEMENTARY SCHOOL,PUBLIC SCHOOLS,PUBLIC SCHOOL INDEPENDENT CENTRAL,Elementary,31 FOGGINTOWN RD,BREWSTER,NY,10509,"31 FOGGINTOWN RD, BREWSTER, NY 10509",-73.6040702,41.4398716
1243,7/1/1980,PUTNAM,HENRY H WELLS MIDDLE SCHOOL,PUBLIC SCHOOLS,PUBLIC SCHOOL INDEPENDENT CENTRAL,Middle School,570 RT 312,BREWSTER,NY,10509,"570 RT 312, BREWSTER, NY 10509",-73.604265,41.4348215
1244,7/1/2011,PUTNAM,LONGVIEW SCHOOL,NON-PUBLIC SCHOOLS,INDEPENDENT,Junior Senior School,83 MAIN ST,BREWSTER,NY,10509,"83 MAIN ST, BREWSTER, NY 10509",-73.6166576,41.3941843
1245,7/1/1980,PUTNAM,GREEN CHIMNEYS SCHOOL FOR LITTLE FOLKS,NON-PUBLIC SCHOOLS,INDEPENDENT,Junior Senior School,PO BOX 719,BREWSTER,NY,10509,"PO BOX 719, BREWSTER, NY 10509",-73.6170721,41.3973163
1246,7/1/1980,WESTCHESTER,ASSOCIATION FOR MENTALLY ILL CHILDREN OF WESTCHESTER INC,NON-PUBLIC SCHOOLS,INDEPENDENT,K-12 School,480 ALBANY POST RD,BRIARCLIFF MANOR,NY,10510,"480 ALBANY POST RD, BRIARCLIFF MANOR, NY 10510",-73.8614443,41.1319254
